"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-05","5.82",,"0.00","0.0","0.0",,"77","54","  320","  320","16.1","18.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-06","7.61",,"0.00","0.0","0.0",,"77","56","  310","  310","17.0","21.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-07","10.96",,"0.00","0.0","0.0",,"77","56","  310","  320","23.0","29.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-08","12.75",,"0.00","0.0","0.0",,"75","55","  310","  300","25.1","30.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-09","10.74",,"0.00","0.0","0.0",,"73","55","  320","  310","21.9","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-10","7.16",,"0.00","0.0","0.0",,"78","56","  320","  320","19.9","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-11","5.59",,"0.00","0.0","0.0",,"72","53","  250","  220","15.0","19.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-12","6.04",,"0.00","0.0","0.0",,"74","57","  310","  310","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-13","6.71",,"0.00","0.0","0.0",,"74","54","  310",,"21.0",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-14","11.18",,"0.00","0.0","0.0",,"75","50","  320",,"25.9",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-15","9.84",,"0.00","0.0","0.0",,"69","47","  310","  310","25.1","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-16","10.51",,"0.00","0.0","0.0",,"78","47","  310","  310","25.1","31.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-17","9.62",,"0.00","0.0","0.0",,"81","52","  310","  310","23.9","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-18","11.41",,"0.00","0.0","0.0",,"82","57","  310","  320","25.9","32.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-19","9.84",,"0.00","0.0","0.0",,"90","54","  320","  320","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-20","10.51",,"0.00","0.0","0.0",,"90","57","  310","  310","28.0","35.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-21","7.83",,"0.00","0.0","0.0",,"93","56","  310","  300","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-22","6.26",,"0.00","0.0","0.0",,"84","53","  310","  310","18.1","21.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-23","10.51",,"0.00","0.0","0.0",,"98","49","  320","  320","25.9","31.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-24","13.87",,"0.00","0.0","0.0",,"79","54","  310","  310","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-25","9.17",,"0.00","0.0","0.0",,"96","52","  320","  310","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-26","8.28",,"0.00","0.0","0.0",,"90","54","  320","  320","25.9","32.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-27","8.28",,"0.00","0.0","0.0",,"94","58","  320","  320","25.1","29.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-28","4.47",,"0.00","0.0","0.0",,"88","56","  320","  140","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-29","8.05",,"0.00","0.0","0.0",,"77","54","  300","  320","18.1","23.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-06-30","6.71",,"0.00","0.0","0.0",,"75","53","  310",,"15.0",,"    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-01","5.82",,"0.00","0.0","0.0",,"74","55","  220","  210","15.0","18.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-02","6.71",,"0.00","0.0","0.0",,"79","56","  300","  290","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-03","7.38",,"0.00","0.0","0.0",,"78","56","  320","  320","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-04","8.05",,"0.00","0.0","0.0",,"76","53","  310","  310","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-05","7.83",,"0.00","0.0","0.0",,"77","58","  300","  290","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-06","7.61",,"0.00","0.0","0.0",,"76","57","  300","  300","19.9","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-07","9.17",,"0.00","0.0","0.0",,"76","57","  300","  310","21.0","25.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-08","7.16",,"0.00","0.0","0.0",,"78","56",,,,,"    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-09","8.72",,"0.00","0.0","0.0",,"86","56","  310","  310","23.9","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-10","11.86",,"0.00","0.0","0.0",,"79","54","  320","  320","28.0","34.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-11","9.84",,"0.00","0.0","0.0",,"77","53","  310","  310","23.9","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-12","7.61",,"0.00","0.0","0.0",,"84","55","  310","  320","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-13","5.82",,"0.00","0.0","0.0",,"79","52","  300","  310","17.0","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-14","5.14",,"0.00","0.0","0.0",,"83","54","  280","  290","14.1","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-15","4.92",,"0.00","0.0","0.0",,"80","54","  310","  280","13.0","18.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-16","5.59",,"0.00","0.0","0.0",,"75","56","  310","  310","14.1","16.1",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-17","5.59",,"0.00","0.0","0.0",,"77","56","  320","  310","15.0","18.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-18","7.61",,"0.00","0.0","0.0",,"79","56","  310","  310","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-19","6.93",,"0.00","0.0","0.0",,"79","52","  320","  310","21.0","23.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-20","6.93",,"0.00","0.0","0.0",,"85","52","  310","  310","23.0","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-21","9.40",,"0.00","0.0","0.0",,"88","53","  310","  310","21.9","27.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-22","9.62",,"0.00","0.0","0.0",,"85","56","  320","  320","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-23","10.07",,"0.00","0.0","0.0",,"84","56","  310","  320","28.0","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-24","4.47",,"0.00","0.0","0.0",,"88","55","  300","  250","13.0","17.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-25","4.70",,"0.00","0.0","0.0",,"81","52","  300","  320","13.0","16.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-26","4.92",,"0.00","0.0","0.0",,"86","52","  300","  320","16.1","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-27","4.70",,"0.00","0.0","0.0",,"86","56","  320","  310","14.1","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-28","6.04",,"0.00","0.0","0.0",,"83","55","  300","  310","15.0","18.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-29","6.04",,"0.00","0.0","0.0",,"82","56","  300","  310","14.1","18.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-30","4.70",,"0.00","0.0","0.0",,"86","55","  320","  320","14.1","18.1","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-07-31","5.14",,"0.00","0.0","0.0",,"84","59","  310","  290","13.0","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-01","6.04",,"0.00","0.0","0.0",,"83","59","  310",,"15.0",,"    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-02","6.93",,"0.00","0.0","0.0",,"80","60","  300","  300","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-03","6.71",,"0.00","0.0","0.0",,"80","58","  310","  310","16.1","19.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-04","8.72",,"0.00","0.0","0.0",,"77","59","  300","  300","21.0","25.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-05","9.62",,"0.00","0.0","0.0",,"74","58","  310","  320","21.0","23.9",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-06","8.28",,"0.00","0.0","0.0",,"77","56","  310","  310","19.9","23.9",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-07","9.17",,"0.00","0.0","0.0",,"77","56","  310","  300","23.0","28.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-08","5.82",,"0.00","0.0","0.0",,"78","53","  310","  320","18.1","23.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-09","4.92",,"0.00","0.0","0.0",,"71","56","  180","  170","13.0","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-10","5.14",,"0.00","0.0","0.0",,"77","59","  310","  320","14.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-11","6.93",,"0.00","0.0","0.0",,"80","57","  330",,"15.0",,"    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-12","6.49",,"0.00","0.0","0.0",,"78","56","  300","  320","17.0","19.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-13","5.82",,"0.00","0.0","0.0",,"80","57","  300","  300","14.1","17.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-14","5.14",,"0.00","0.0","0.0",,"84","57","  300","  290","15.0","23.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-15","8.05",,"0.00","0.0","0.0",,"78","57","  310","  330","17.0","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-16","6.71",,"0.00","0.0","0.0",,"79","56","  300","  300","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-17","4.70",,"0.00","0.0","0.0",,"81","56","  300","  290","12.1","15.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-18","3.80",,"0.00","0.0","0.0",,"77","55","  270","  290","8.9","13.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-19","4.92",,"0.00","0.0","0.0",,"78","57","  310","  310","14.1","16.1",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-20","7.38",,"0.00","0.0","0.0",,"77","58","  310","  300","17.0","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-21","8.72",,"0.00","0.0","0.0",,"78","58","  310","  230","17.0","23.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-22","8.72",,"0.00","0.0","0.0",,"77","59","  310","  320","19.9","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-23","11.41",,"0.00","0.0","0.0",,"75","58","  310","  330","21.9","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-24","11.18",,"0.00","0.0","0.0",,"75","58","  310","  310","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-25","6.49",,"0.00","0.0","0.0",,"77","58","  310","  310","18.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-26","5.82",,"0.00","0.0","0.0",,"75","59","  310","  210","18.1","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-27","7.38",,"0.00","0.0","0.0",,"76","60","  310","  320","18.1","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-28","9.62",,"0.00","0.0","0.0",,"78","58","  310","  320","21.0","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-29","10.74",,"0.00","0.0","0.0",,"85","57","  320","  310","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-30","11.86",,"0.00","0.0","0.0",,"93","56","  320","  320","29.1","36.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-08-31","9.62",,"0.00","0.0","0.0",,"81","54","  310","  320","21.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-01","8.05",,"0.00","0.0",,,"74","54","  310","  300","23.0","25.9",,"    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-02","5.82",,"0.00","0.0","0.0",,"78","55","  300","  300","15.0","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-03","6.71",,"0.00","0.0","0.0",,"71","57","  310","  310","19.9","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-04","8.05",,"0.00","0.0","0.0",,"73","54","  320","  300","21.9","27.1",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-05","8.50",,"0.00","0.0","0.0",,"75","53","  300","  310","21.9","27.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-06","4.92",,"0.00","0.0","0.0",,"86","48","  320","  310","23.0","27.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-07","5.37",,"0.00","0.0","0.0",,"82","54","  220","  270","8.9","15.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-08","5.59",,"0.00","0.0",,,"78","60","  320","  290","16.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-09","6.93",,"0.00","0.0","0.0",,"78","54","  300",,"16.1",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-10","6.93",,"0.00","0.0",,,"78","58","  300","  330","16.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-11","6.93",,"0.00","0.0","0.0",,"76","58","  320","  310","17.0","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-12","5.59",,"0.00","0.0","0.0",,"72","60","  310","  310","14.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-13","5.14",,"0.00","0.0","0.0",,"73","54","  320","  330","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-14","6.71",,"0.00","0.0","0.0",,"79","48","  310","  310","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-15","7.83",,"0.00","0.0","0.0",,"86","53","  320","  310","23.0","27.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-16","5.59",,"0.00","0.0","0.0",,"80","55","  300","  330","18.1","21.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-17","6.49",,"0.00","0.0","0.0",,"88","56","  320","  310","23.0","27.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-18","3.36",,"0.00","0.0","0.0",,"103","53","  330","  350","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-19","4.92",,"0.00","0.0","0.0",,"92","57","  310",,"14.1",,"    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-20","4.92",,"0.00","0.0","0.0",,"88","60","  320","  300","19.9","21.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-21","8.05",,"0.00","0.0","0.0",,"76","53","  310","  310","23.0","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-22","10.96",,"0.00","0.0","0.0",,"73","49","  300","  300","31.1","40.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-23","9.62",,"0.00","0.0","0.0",,"85","53","  320","  310","25.9","31.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-24","7.61",,"0.00","0.0","0.0",,"99","62","  310","  320","25.1","31.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-25","5.14",,"0.00","0.0","0.0",,"101","56","  240","  260","16.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-26","5.82",,"0.00","0.0","0.0",,"104","57","  310","  330","17.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-27","5.82",,"0.00","0.0","0.0",,"108","60","  320","  320","28.0","33.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-28","3.58",,"0.00","0.0","0.0",,"88","53","  250","  260","13.0","18.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-29","3.58",,"0.00","0.0","0.0",,"87","53","  310","  330","14.1","17.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-09-30","5.82",,"0.00","0.0","0.0",,"77","52","  320","  310","21.9","23.9","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-01","11.63",,"0.00","0.0","0.0",,"87","51","  320","  320","28.0","35.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-02","13.87",,"0.00","0.0","0.0",,"75","51","  310","  310","30.0","36.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-03","11.41",,"0.00","0.0","0.0",,"77","55","  320","  320","25.9","30.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-04","11.18",,"0.00","0.0","0.0",,"81","49","  320","  320","28.0","33.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-05","13.65",,"0.00","0.0","0.0",,"80","53","  330",,"25.1",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-06","8.72",,"0.00","0.0","0.0",,"88","58","  320","  330","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-07","4.47",,"0.00","0.0","0.0",,"95","55","  310","  320","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-08","2.91",,"0.00","0.0","0.0",,"94","54","  320","  320","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-09","3.13",,"0.00","0.0","0.0",,"87","50","  310",,"13.0",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-10","4.47",,"0.00","0.0","0.0",,"75","50","  320","  100","13.0","17.0","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-11","6.26",,"0.01","0.0","0.0",,"73","52","  320","  320","19.9","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-12","6.71",,"0.00","0.0","0.0",,"74","50","  310","  310","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-13","5.59",,"0.00","0.0","0.0",,"76","54","  320","  320","17.0","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-14","6.26",,"0.00","0.0","0.0",,"77","60","  310","  320","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-15","5.14",,"0.08","0.0","0.0",,"70","64","  230","  240","10.1","14.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-16","8.72",,"0.36","0.0","0.0",,"71","64","  170","  180","17.0","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-17","8.50",,"0.00","0.0","0.0",,"76","60","  300","  290","23.0","29.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-18","12.30",,"0.00","0.0","0.0",,"82","59","  320","  360","21.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-19","7.61",,"0.00","0.0","0.0",,"86","63","   30","  330","17.0","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-20","5.82",,"0.00","0.0","0.0",,"97","64","  360","  360","15.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-21","4.92",,"0.00","0.0","0.0",,"94","55","  320","  310","19.9","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-22","3.36",,"0.00","0.0","0.0",,"87","50","  310",,"16.1",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-23","4.25",,"0.00","0.0","0.0",,"70","50","  220","  210","15.0","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-24","5.82",,"0.00","0.0","0.0",,"73","54","  220","  200","15.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-25","3.36",,"0.00","0.0","0.0",,"79","50","  310","  310","15.0","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-26","2.24",,"0.00","0.0","0.0",,"82","48","  320","  320","14.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-27","3.13",,"0.99","0.0","0.0",,"84","50","  310","  300","23.9","30.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-28","3.58",,"0.37","0.0","0.0",,"72","60","  100","   90","15.0","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-29","4.25",,"0.00","0.0","0.0",,"74","59","  270","  260","10.1","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-30","5.37",,"0.02","0.0","0.0",,"69","54","  180","  170","16.1","21.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-10-31","6.71",,"0.00","0.0","0.0",,"72","48","  310","  300","21.0","25.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-01","6.93",,"0.01","0.0","0.0",,"72","54","  320","  320","23.0","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-02","5.14",,"0.00","0.0","0.0",,"84","49","  310","  310","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-03","3.80",,"0.00","0.0","0.0",,"88","49","  320","   20","14.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-04","5.14",,"0.00","0.0","0.0",,"90","48","  320","  320","21.0","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-05","5.59",,"0.00","0.0","0.0",,"75","47","  320","  340","23.9","29.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2016-11-06","6.93",,"0.00","0.0","0.0",,"77","48","  320","  310","23.0","25.9","    1","    1",,
